taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Carthamus tinctorius,,plant,plantae,,,,,,,,Carthamus,tinctorius,,,,nuts and oil seeds,,,Carthamus tinctorius,,,,,central india,,,safflower seeds,,,,,"nuts and oil seeds, kusum, kusumbo, kardi, kusambe, symbai tiew sngi, karadi, karadi, sendurkan vidhai",Safflower seeds [B. Kusum; G. Kusumbo; H. Kardi; Kan. Kusambe; Kh. Symbai tiew sngi; Mal. Karadi; Mar. Karadi; Tam. Sendurkan vidhai; Tel. Kusuma ginzalu.],SAFFLOWER SEEDS,17.66,30.87,30.18,2.57,473.5,25.48,1.35,0.52,0.8,,,,5.24,,,1981.0,2.67,,13.49,0.211,0.00406,0.321,0.644,0.55,0.00305,0.0039,0.00056,,0.00056,6.33e-06,,,,2.07e-06,,0.03174,,1.91e-06,,,,2.76e-05,0.00588,0.00962,0.00198,6e-05,,,,,0.00085,0.00015,0.00112,0.00089,0.00093,8.241e-05,,,,,8.8e-06,,,,,0.00025253799999999996,0.00058278,0.000651654,0.001116112,0.0006269299999999999,0.000130684,0.00028255999999999995,0.000754082,0.000572184,0.00076821,0.001649444,0.000430904,0.001008386,0.0018048519999999998,0.003556724,0.001052536,0.0007152300000000001,0.000981896,,,,2.548,,,,,,0.02806,1.789,0.546,0.09069,3.487,,,,,0.05862,,0.01708,,0.04934,,,,,,,,3.589,18.781,,,0.03613,,,,,,,,0.03644,,,,18.76,,,,,,,,,0.0219,,,,,,,
Helianthus annuus,,plant,plantae,,,,,,,,Helianthus,annuus,,,,nuts and oil seeds,,,Helianthus annuus,,,,,central india,,,sunflower seeds,,,,,"nuts and oil seeds, beli phular guti, suraj mukhi, suraj mukhi na bee, surya mukhi, sryakanti bijagalu, symbai tiew sngi, suryakanthi, numitlei maru",Sunflower seeds [A. Beli phular guti; B. Suraj mukhi; G. Suraj mukhi na bee; H. Surya mukhi; Kan. Sryakanti bijagalu; Kh. Symbai tiew sngi; Mal. Suryakanthi; M. Numitlei Maru; Mar. Surya mukhi; O. Surjya Mukhi Manji; P. Suraj mukhi; Tam. Suryakanthi vidhai; Tel. Podduthirugidi puvvu ginzalu.],SUNFLOWER SEEDS,23.53,51.85,6.85,3.44,586.3,3.97,1.48,0.6,0.74,,,,3.53,,,2453.0,2.81,,10.8,0.176,0.00585,0.413,0.752,0.559,0.0019,0.00707,0.00278,,0.00235,,,,,8.15e-06,,0.02139,,1.54e-06,,,,2e-05,0.00342,0.00341,,,,,,,0.00059,0.00013,0.0016,0.00097,0.00094,8.179e-05,,,,,9.2e-06,,,,,0.00026824199999999997,0.000778843,0.000990613,0.001501214,0.000767078,0.00019765199999999998,0.000336479,0.001169441,0.000581191,0.001174147,0.0020118149999999997,0.00054119,0.001338857,0.0023059400000000002,0.0052448370000000005,0.001480037,0.0011200280000000001,0.001296503,,,,6.159,,,,,,0.04749,3.215,2.166,0.175,17.649,,,,,0.411,,0.07156,,0.08225,,,,,,,,17.803,25.58,,,0.145,,,,,,,,,,,,25.545,,,,,,,,,0.0356,,,,,,,
Juglans regia,,plant,plantae,,,,,,,,Juglans,regia,,,,nuts and oil seeds,,,Juglans regia,,,,,india,,,walnut,,,,,"nuts and oil seeds, akhrot, akhrot, akhrot, akhrot, akrodu, dhoon, walnut, akrottandi",Walnut [A. Akhrot; B. Akhrot; G. Akhrot; H. Akhrot; Kan. Akrodu; Kash. Dhoon; Kh. Walnut; Mal. Akrottandi; M. Heijukha; Mar. Akhrod; N. Okhar; O. Akhoot; P. Akhrot; Tam. Akhrot; Tel. Akrot kaya; U. Akhrut.],WALNUT,14.92,64.27,10.14,1.72,671.4,6.63,1.76,0.36,1.1,,,,3.56,,,2809.0,3.22,,5.39,0.105,0.00321,0.18,0.4,0.457,0.00133,0.00294,0.00152,,0.00347,6.53e-06,,,,9.53e-06,,0.00265,,4.631e-05,,4.94e-06,,2.17e-05,0.0035,0.00043,0.00016,0.0001,,,,0.00088,0.0004,0.00012,0.00086,0.00084,0.0008,5.795e-05,,,,,8.492e-05,,,,,0.000155168,0.000459536,0.000707208,0.001025004,0.000325256,0.000108916,0.000202912,0.000657972,0.000407316,0.000862376,0.002009724,0.000349128,0.000811648,0.001518856,0.0030586000000000003,0.00082806,0.0005102640000000001,0.000975768,,,,5.208,,,,,,,3.661,1.502,0.04418,11.168,,,,,,,0.03995,,0.108,,,,,,,,11.316,44.915,,,,,,,,,,,,,,,36.205,,,,,,,,,8.71,,,,,,,
Agaricus sp.,,fungus,fungi,,,,,,,,Agaricus,sp.,,,,mushrooms,,,Agaricus sp.,,,,,north india,,,button mushroom,,,,,"mushrooms, mushroom, banger chata, common mushroom, portobello mushroom, biladi no top, aanabay/aanabe, hadder, tit budam, kun koon","Button mushroom, fresh [A. Mushroom; B. Banger chata; E. Common mushroom, Portobello mushroom; G. Biladi no top; Kan. Aanabay/Aanabe; Kash. Hadder; Kh. Tit budam; Mal. Kun koon; M. Chenghum; Mar. Bhoochhtra; O. Chatu; P. Khoomba; Tam. Kaalaan; Tel. Putta Godugu.]","BUTTON MUSHROOM, FRESH",3.68,0.42,1.98,0.71,27.5,0.7,,,0.1,,,,90.09,,,115.0,0.1,,3.11,0.01838,0.00029,0.0183,0.08711,0.318,0.00772,0.00017,9e-05,,0.00015,,,,,,,1e-05,,2.054e-05,,,,,,,,,,,,,1e-05,3e-05,0.00068,0.00043,0.00012,8.28e-06,,,,,1.25e-05,,,,,4.6368e-05,0.00016192000000000002,0.00016044800000000002,0.000253184,0.000250976,6.108800000000001e-05,3.6064e-05,0.00017038400000000001,0.00011776,0.000201664,0.00024288,9.862400000000001e-05,0.00020608,0.000376832,0.00052808,0.00019798399999999998,0.00013984,0.00015897600000000002,,,,0.06289,,,,,,0.00183,0.04006,0.01295,0.00507,0.00525,,,,,0.00298,,0.00123,,0.00034,,,,,,,,0.00682,0.263,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,
Lactiporus sp.,,fungus,fungi,,,,,,,,Lactiporus,sp.,,,,mushrooms,,,Lactiporus sp.,,,,,north india,,,chicken mushroom,,,,,"mushrooms, mushroom, banger chata, biladi no top, aanabay/aanabe, hadder, tit tyndong, kun koon, chenghum","Chicken mushroom, fresh [A. Mushroom; B. Banger chata; G. Biladi no top; Kan. Aanabay/Aanabe; Kash. Hadder; Kh. Tit tyndong; Mal. Kun koon; M. Chenghum; Mar. Bhoochhtra; O. Chatu; P. Khoomba; Tam. Kaalaan; Tel. Putta Godugu.]","CHICKEN MUSHROOM, FRESH",1.84,0.25,2.76,0.74,21.3,1.86,,,0.1,,,,92.43,,,89.0,0.1,,1.99,0.00483,0.0003,0.01078,0.07974,0.34,0.01022,0.00055,0.00042,,0.00018,,,,,,,2e-05,,2.758e-05,,,,,,,,,,,,0.00045,0.00037,6e-05,0.00145,0.00148,0.00011,1.113e-05,,,,,1.629e-05,,,,,2.392e-05,8.0592e-05,8.132799999999999e-05,0.000129352,0.00013247999999999998,3.1280000000000005e-05,1.8768e-05,8.28e-05,5.8512e-05,9.862400000000001e-05,0.00013303200000000002,3.9744000000000004e-05,0.00011408,0.00018952,0.00029071999999999995,9.6784e-05,7.7464e-05,8.28e-05,,,,0.0596,,,,,,0.00079,0.05483,0.00399,,0.0024,,,,,,,0.00062,,,,,,,,,,0.00302,0.137,,,,,,,,,,,,,,,0.111,,,,,,,,,0.02643,,,,,,,
Lentinula sp.,,fungus,fungi,,,,,,,,Lentinula,sp.,,,,mushrooms,,,Lentinula sp.,,,,,north india,,,shiitake mushroom,,,,,"mushrooms, mushroom, banger chata, biladi no top, aanabay/aanabe, hadder, kun koon, uyen, bhoochhtra","Shiitake mushroom, fresh [A. Mushroom; B. Banger chata; G. Biladi no top; Kan. Aanabay/Aanabe; Kash. Hadder; Mal. Kun koon; M. Uyen; Mar. Bhoochhtra; O. Chatu; P. Khoomba; Tam. Kaalaan; Tel. Putta Godugu.]","SHIITAKE MUSHROOM, FRESH",3.19,0.76,8.98,1.11,58.1,4.31,,,0.2,,,,82.94,,,243.0,0.2,,3.02,0.0053,0.00193,0.02447,0.09636,0.323,0.0093,0.00121,0.00023,,0.00013,,,,,,,1e-05,,3.64e-05,,,,,,,,,,,,,5e-05,0.00016,0.00192,0.00204,0.00045,1.092e-05,,,,,1.25e-05,,,,,4.2108e-05,0.00015694800000000002,0.00014355000000000002,0.000227766,0.00023478399999999998,4.9764e-05,3.3814e-05,0.00013398,9.889000000000001e-05,0.000193952,0.00021692,7.018000000000001e-05,0.000203522,0.00033526899999999996,0.00046797299999999995,0.00018502,0.000116754,0.000141955,,,,0.116,,,,,,0.00325,0.0727,0.01844,0.00917,0.00973,,,,,0.00521,,0.00205,,0.00055,,,,,,,,0.01233,0.48,,,,,,,,,,,,0.06363,,,0.417,,,,,,,,,,,,,,,,
Pleurotus sp.,,fungus,fungi,,,,,,,,Pleurotus,sp.,,,,mushrooms,,,Pleurotus sp.,,,,,north india,,,oyster mushroom,,,,,"mushrooms, banger chata, biladino top, aanabay/aanabe, hadder, kun koon, chenghum, bhoochhtra, chatu","Oyster mushroom, dried [B. Banger chata; G. Biladino top; Kan. Aanabay/Aanabe; Kash. Hadder; Mal. Kun koon; M. Chenghum; Mar. Bhoochhtra; O. Chatu; P. Khoomba; Tam. Kaalaan; Tel. Putta Godugu.]","OYSTER MUSHROOM, DRIED",19.04,2.86,33.07,1.41,243.5,21.32,,,0.68,,,,4.51,,,1019.0,0.68,,39.12,0.02361,0.00358,0.136,0.702,0.35,0.00867,0.00867,0.0009,,0.00102,,,,,,,1e-05,,0.000109,,,,,,,,,,,,,0.00024,0.00017,0.00377,0.00233,0.00085,1.04e-05,,,,,1.18e-05,,,,,0.000268464,0.000925344,0.00081872,0.0013480319999999999,0.001435616,0.000346528,0.00022847999999999998,0.000860608,0.0005864319999999999,0.0011728639999999998,0.0013213760000000002,0.000535024,0.001229984,0.002041088,0.00297024,0.0010833759999999998,0.00083776,0.0009139199999999999,,,,0.422,,,,,,0.01267,0.256,0.09179,0.03678,0.03844,,,,,0.02076,,0.00794,,0.02758,,,,,,,,0.07396,1.792,,,,,,,,,,,,0.301,,,1.491,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,milk and milk products,,,,,,,,india,,,milk,,,,,"milk and milk products, mohor gakhir, dudha (mosher), bhes nu dhudh, bhains ka dhood, uemma halu, doodh, dud muid, kerbau paal","Milk, whole, Buffalo [A. Mohor gakhir; B. Dudha (Mosher); G. Bhes nu dhudh; H. Bhains ka dhood; Kan. Uemma halu; Kash. Doodh; Kh. Dud muid; Mal. Kerbau paal; M. Eroi Sanghom; Mar. Doodh (Maish); O. Mainsi dudha; P. Maz da doodh; Tam. Erumaipal; Tel. Gedha/Barre palu.]","MILK, WHOLE, BUFFALO",3.68,6.58,8.39,0.67,107.3,,0.59,0.39,0.24,4.12,,,80.68,,,449.0,5.34,,,0.121,0.00016,0.01005,0.08694,0.109,0.0301,0.0003,3e-05,,1e-05,1.45e-06,,,,8.42e-06,,0.00012,,1.63e-06,,,,8.78e-06,9e-05,,,0.0001,,8e-05,,0.00237,5e-05,0.00013,7e-05,0.00038,4e-05,8.57e-06,,,,,,,,,,4.784e-05,0.00016265599999999998,0.00019504,0.000361744,0.00028961599999999997,9.0528e-05,4.6e-05,0.000156768,0.000178848,0.000215648,0.000113712,7.6544e-05,0.000124384,0.00030212800000000003,0.0005965279999999999,8.9424e-05,0.00027968,0.000212704,,,,4.63,,,,0.158,0.22,0.806,1.776,0.943,,1.671,,,,,,0.04708,0.06197,,0.139,,,,,,,,1.919,0.2,,,,,,,,,,,,,,,0.132,,,,,,,,,0.03476,,,0.02178,,,,
,,animal product,animalia,,,,,,,,,,,,,milk and milk products,,,,,,,,india,,,milk,,,,,"milk and milk products, garoor gakhir, doodh (garu), gai nu dhudh, gai ka doodh, hasuvina halu, doodh, dud masi, san sanghom","Milk, whole, Cow [A. Garoor gakhir; B. Doodh (garu); G. Gai nu dhudh; H. Gai ka doodh; Kan. Hasuvina halu; Kash. Doodh; Kh. Dud masi; M. San Sanghom; Mar. Doodh (gay); O. Gai dudha; P. Gaan da doodh; S. Gow kshiram; Tam. Pasumpaal; Tel. Aavu paalu.]","MILK, WHOLE, COW",3.26,4.48,4.94,0.68,72.9,,0.24,0.18,0.2,4.28,,,86.64,,,305.0,4.89,,,0.118,0.00015,0.00828,0.09656,0.115,0.02546,0.00033,3e-05,,1e-05,,,,,1.367e-05,,0.00014,,1.22e-06,,,,9.62e-06,0.00011,,,0.00015,,8e-05,,0.00201,3e-05,0.00011,8e-05,0.00034,4e-05,7.03e-06,,,,,,,,,,4.7595999999999996e-05,0.000156806,0.00020212,0.00034751599999999997,0.000280034,8.1826e-05,3.9772000000000005e-05,0.000165934,0.000178648,0.00020863999999999998,0.00010595,6.9764e-05,0.000126162,0.000288184,0.0005828879999999999,7.661e-05,0.000222332,0.000207336,,,,2.707,,,,0.172,0.098,0.451,1.033,0.518,,1.176,,,,,,,0.0379,,,,,,,,,,1.214,0.138,,,,,,,,,,,,,,,0.106,,,,,,,,,0.02052,,,0.00703,,,,
,,animal product,animalia,,,,,,,,,,,,,milk and milk products,,,,,,,,india,,,paneer,,,,,"milk and milk products, paneer, chena, cottage cheese, paneer, chhena, tali, chaman, paneer",Paneer [A. Paneer; B. Chena; E. Cottage Cheese; G. Paneer; H. Chhena; Kan. Tali; Kash. Chaman; Kh. Paneer; Mal. Palkatti; M. Channa; O. Chhena; P. Paneer; Tam. Paladai; Tel. Paalavirugudu.],PANEER,18.86,14.78,12.41,1.98,257.9,,0.84,1.11,0.5,9.12,,,51.96,,,1079.0,11.57,,,0.476,0.0009,0.02662,0.33,0.06353,0.01804,0.00274,0.0001,,0.00013,2.314e-05,,,,4.39e-06,,2e-05,,,,,,7.58e-06,,,,,,,,,2e-05,0.0001,0.00013,0.00049,4e-05,9.331e-05,,,,,,,,,,0.000267812,0.000824182,0.0009033940000000001,0.001840736,0.001091994,0.000430008,0.000135792,0.0009580880000000001,0.001010896,0.001071248,0.000671416,0.00038474399999999996,0.000639354,0.001450334,0.0038172640000000003,0.000411148,0.00197087,0.000993922,,,,8.851,,,,0.23,0.34,1.6,4.792,1.755,0.08814,3.914,,,,,0.02873,,0.385,,,,,,,,,,4.3,0.439,,,0.01714,,,,,,,,,,,,0.206,,,,,,,,,0.233,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,milk and milk products,,,,,,,,india,,,khoa,,,,,"milk and milk products, khoa, khoa, mavo, khoya, malai khowa, khua, khoya, thirattupal","Khoa [A. Khoa; B., H., Kan., Mal., P., Tel. Khoa; G. Mavo; Kash. Khoya; Kh. Malai khowa; O. Khua; P. Khoya; Tam. Thirattupal.]",KHOA,16.34,20.62,16.53,4.0,316.0,,0.91,1.57,0.8,12.86,,,42.51,,,1322.0,16.14,,,0.602,0.00232,0.05853,0.476,0.536,0.0481,0.00234,7e-05,,8e-05,4.497e-05,,,,3.52e-06,,3e-05,,,,,,2.7e-06,,,,,,,,,0.00011,0.00011,0.00043,0.00033,6e-05,9.425e-05,,,,,,,,,,0.00025980599999999996,0.000756542,0.000805562,0.001689556,0.000393794,0.00031863000000000003,0.00012255,0.0008300720000000001,0.0008088300000000001,0.0009967399999999999,0.000173204,0.000240198,0.000651966,0.0012990299999999998,0.003565388,0.000330068,0.001849688,0.000877458,,,,12.936,,,,0.259,0.375,1.932,7.138,3.099,0.06124,5.266,,,,,0.04303,,0.398,,,,,,,,,,5.664,0.79,,,0.02818,,,,,,,,,,,,0.525,,,,,,,,,0.265,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, koni, dim, indu, anda, motte, thool, pylleng, tandri/tanti","Egg, poultry, whole, raw [A. Koni; B. Dim; G. Indu; H. Anda; Kan. Motte; Kash. Thool; Kh. Pylleng; Kon. Tandri/Tanti; Mal. Mutta; M. Yairum; Mar. Ande; N. Anda/Phool; O. Anda; P. Anda; Tam. Muttai; Tel. Guddu; U. Anda.]","EGG, POULTRY, WHOLE, RAW",13.28,9.15,,0.81,134.8,,,,,,,,76.51,,,564.0,,,,0.04944,0.00182,0.01201,0.185,0.138,0.123,0.00123,7e-05,,2e-05,4.044e-05,,0.000198,,1.36e-05,,0.00147,,,,,,1.761e-05,5e-05,2e-05,3e-05,7e-05,1e-05,2e-05,,,6e-05,0.00019,0.00011,0.00147,0.00016,4.932e-05,,,1.461e-05,,,,,,,0.00021115200000000001,0.0008419520000000001,0.00028552,0.00105576,0.001111536,0.0008924159999999999,0.001265584,0.0008353120000000001,0.000521904,0.000772896,0.0017967839999999998,0.00061752,0.00041433599999999996,0.000428944,0.000302784,0.000545808,0.000711808,0.000891088,,0.366,,2.958,,,,,,0.03505,2.167,0.596,0.01022,3.09,,,,0.0757,0.137,,0.318,,0.02455,,,,,,,,3.481,1.152,,,0.01199,,,,,,,,0.04743,,,,1.022,,,,,,,,,0.02806,,0.02595,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, koni boga, dimer shada ongsho, indu no safed bhaag, ande ki safedi, motteya bili, thool safed hissa, pylleng lieh, tantyacho dhovo bhag","Egg, poultry, white, raw [A. Koni Boga; B. Dimer Shada Ongsho; G. Indu no Safed Bhaag; H. Ande ki Safedi; Kan. Motteya Bili; Kash. Thool Safed Hissa; Kh. Pylleng Lieh; Kon. Tantyacho Dhovo Bhag; Mal. Muttayude Vella; M. Yairum Angouba; Mar. Andyacha Pandhra Balak; N. Andako Seto Bhag; O. Andara Dhala Ansa; P. Ande di Safedi; Tam. Muttai Vellai Karu; Tel. Guddu Tella Sona; U. Ande ki Safedi.]","EGG, POULTRY, WHITE, RAW",10.84,0.06,,0.75,44.7,,,,,,,,86.68,,,187.0,,,,0.00564,7e-05,0.01142,0.01581,0.152,0.166,3e-05,3e-05,,,2.123e-05,,,,,,,,,1.05e-06,,,,,,,,,,,,2e-05,0.00016,1e-05,0.00135,0.00436,4.96e-06,,,,,,,,,,0.0001626,0.00074796,0.0002439,0.000860696,0.0009051399999999999,0.000676416,0.0011436200000000001,0.0005723519999999999,0.00039240799999999996,0.0007468759999999999,0.00153386,0.000492136,0.000331704,0.00037831599999999996,0.00025474000000000004,0.000528992,0.000575604,0.00069918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, koni halodhiya, dimer kushum, indu ni pili jardi, ande ki zardi, motteya haladi, thool pila hissa, pylleng stem, tantyacho holduvo bhag","Egg, poultry, yolk, raw [A. Koni Halodhiya; B. Dimer Kushum; G. Indu ni Pili Jardi; H. Ande ki Zardi; Kan. Motteya Haladi; Kash. Thool Pila Hissa; Kh. Pylleng Stem; Kon. Tantyacho Holduvo Bhag; Mal. Muttayude Manja; M. Yairum Amanba; Mar. Andyacha Pivla Balak; N. Andako Pahenlo Bhag; O. Andara Haladia Ansa; P. Ande di Zardi; Tam. Muttai Manjal Karu; Tel. Guddu Pacha Sona; U. Ande ki Zardi.]","EGG, POULTRY, YOLK, RAW",15.74,26.34,,1.05,296.8,,,,,,,,53.57,,,1242.0,,,,0.116,0.00317,0.01317,0.549,0.118,0.04633,0.00164,0.0001,,3e-05,5.144e-05,,0.000539,,8.887e-05,,0.00294,,,3.25e-06,2.09e-06,,2.729e-05,2e-05,1e-05,4e-05,6e-05,1e-05,1e-05,,,0.00011,0.00016,0.00069,0.00278,0.00029,0.000112,,,4.514e-05,,,,,,,0.000231378,0.000966436,0.000344706,0.001139576,0.001350492,0.000971158,0.0014716899999999999,0.001114392,0.00063747,0.000890884,0.0021548060000000004,0.000895606,0.000428128,0.0005036800000000001,0.000332114,0.000624878,0.00084209,0.001254478,,1.076,,8.58,,,,,,0.09582,6.236,1.797,0.03051,8.919,,,,0.18,0.385,,0.941,,0.06858,,,,,,,,10.068,3.238,,,0.03631,,,,,,,,0.139,,,,2.919,,,,,,,,,0.06443,,0.07372,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, xijoa koni, sheddho dim, bafelu indu, ubla anda, beyisida motte, hukyun thool, pylleng thnam, ukdil'lem tanti","Egg, poultry, whole, boiled [A. Xijoa Koni; B. Sheddho Dim; G. Bafelu Indu; H. Ubla Anda; Kan. Beyisida Motte; Kash. Hukyun Thool; Kh. Pylleng Thnam; Kon. Ukdil'lem Tanti; Mal. Puzhungiya Mutta; M. Yairum Tathpa; Mar. Ukadalele Ande; N. Usineko Anda; O. Sijha Anda; P. Ublia Anda; Tam. Avitha Muttai; Tel. Udikinchina Guddu; U. Ubla Anda.]","EGG, POULTRY, WHOLE, BOILED",13.43,10.54,,0.86,147.7,,,,,,,,73.46,,,618.0,,,,0.05512,0.00187,0.01376,0.209,0.127,0.121,0.00131,7e-05,,3e-05,4.612e-05,,0.00018,,1.319e-05,,0.00131,,,,1.07e-06,,1.469e-05,4e-05,2e-05,,3e-05,1e-05,,,,6e-05,0.00018,0.00021,0.00142,0.00014,4.825e-05,,,1.302e-05,,,,,,,0.000185334,0.000862206,0.00030754700000000003,0.00098039,0.0010972310000000002,0.000894438,0.001360459,0.000839375,0.000541229,0.000811172,0.0018385670000000002,0.0006124079999999999,0.000384098,0.00042975999999999995,0.00030889,0.000521084,0.0007023890000000001,0.000919955,,0.365,,3.464,,,,,,0.04012,2.524,0.713,0.0135,3.573,,,,0.06526,0.157,,0.333,,0.02662,,,,,,,,3.991,1.294,,,0.01648,,,,,,,,0.05825,,,,1.169,,,,,,,,,0.0294,,0.02973,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, xijoa koni boga, sheddho dimer shada, bafelu indu no safed bhaag, ubla safedi, beyisida motteya bili, hukyun thool safed, pylleng lieh thnam, ukdil'lem dhovo bhag","Egg, poultry, white, boiled [A. Xijoa Koni Boga; B. Sheddho Dimer Shada; G. Bafelu Indu no Safed Bhaag; H. Ubla Safedi; Kan. Beyisida Motteya Bili; Kash. Hukyun Thool Safed; Kh. Pylleng Lieh Thnam; Kon. Ukdil'lem Dhovo Bhag; Mal. Puzhungiya Vella; M. Yairum Angouba Tathpa; Mar. Ukadlela Pandhra Balak; N. Usineko Seto Bhag; O. Sijha Andara Dhala Ansa; P. Ubli Safedi; Tam. Avitha Muttai Vellai; Tel. Udikinchina Tella Sona; U. Ubli Safedi.]","EGG, POULTRY, WHITE, BOILED",12.37,0.26,,0.81,52.6,,,,,,,,83.54,,,220.0,,,,0.00807,0.00015,0.01162,0.023,0.147,0.144,9e-05,5e-05,,,1.486e-05,,,,,,,,,,,,,,,,,,,,,2e-05,0.00018,1e-05,0.00018,0.00437,4.1e-06,,,,,,,,,,0.000179365,0.00082879,0.000273377,0.000936409,0.001027947,0.000761992,0.0012617400000000001,0.000664269,0.000430476,0.0008423969999999999,0.001611811,0.000554176,0.000413158,0.00042305399999999996,0.000278325,0.000560361,0.000648188,0.000910432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,egg and egg products,,,,,,,,india,,,egg,,,,,"egg and egg products, xijoa koni halodhiya, sheddho dimer kushum, bafelu indu ni pili jardi, ubla zardi, beyisida motteya haladi, hukyun thool pila, pylleng stem thnam, ukdil'lem holduvo bhag","Egg, poultry, yolk, boiled [A. Xijoa Koni Halodhiya; B. Sheddho Dimer Kushum; G. Bafelu Indu ni Pili Jardi; H. Ubla Zardi; Kan. Beyisida Motteya Haladi; Kash. Hukyun Thool Pila; Kh. Pylleng Stem Thnam; Kon. Ukdil'lem Holduvo Bhag; Mal. Puzhungiya Manja; M. Yairum Amanba Tathpa; Mar. Ukadlela Pivla Balak; N. Usineko Pahenlo Bhag; O. Sijha Andara Haladia Ansa; P. Ubli Zardi; Tam. Avitha Muttai Manjal; Tel. Udikinchina Pacha Sona; U. Ubli Zardi.]","EGG, POULTRY, YOLK, BOILED",16.13,27.46,,1.38,308.3,,,,,,,,51.42,,,1290.0,,,,0.12,0.00492,0.01552,0.586,0.106,0.04483,0.00359,0.00013,,5e-05,3.857e-05,,0.000456,,6.859e-05,,0.00277,,,3.04e-06,1.69e-06,,1.936e-05,2e-05,1e-05,3e-05,5e-05,1e-05,,,,0.00017,0.00015,0.00045,0.00257,0.00027,0.00011,,,4.029e-05,,,,,,,0.000217755,0.0009452180000000001,0.000348408,0.001288787,0.001364598,0.001037159,0.001509768,0.001119422,0.000654878,0.00091941,0.002106578,0.000877472,0.000391959,0.000490352,0.00033550400000000003,0.000558098,0.0008532769999999999,0.001200072,,1.085,,8.819,,,,,,0.105,6.448,1.8,0.03023,9.525,,,,0.187,0.401,,0.897,,0.07089,,,,,,,,10.643,3.333,,,0.03476,,,,,,,,0.15,,,,3.009,,,,,,,,,0.06364,,0.07414,,,,,
