taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beef,,,,,"uk, british, mac","Beef, topside, roasted well-done, lean","BEEF, TOPSIDE, ROASTED WELL-DONE, LEAN",36.2,6.3,,,202.0,,,,,,,,56.9,,,849.0,,,,8.0,2.9,27.0,230.0,410.0,62.0,6.5,0.04,,0.01,12.0,,,,,,0.08,0.8,,,,,,,,,,,,,,0.09,0.29,5.8,0.6,0.56,21.0,3.0,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beef,,,,,"uk, british, mac","Beef, topside, roasted well-done, lean and fat","BEEF, TOPSIDE, ROASTED WELL-DONE, LEAN AND FAT",32.8,12.5,,,244.0,,,,,,,,53.0,,,1020.0,,,,7.0,2.6,24.0,210.0,370.0,57.0,5.8,0.04,,0.01,11.0,,,,,,0.08,0.7,,,,,,,,,,,,,,0.08,0.27,5.2,0.56,0.51,20.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beer,,,,,"uk, british, qa","Beer, bitter, average (<4% ABV)","BEER, BITTER, AVERAGE (<4% ABV)",0.3,,2.2,,30.0,,,,,,2.2,2.9,93.9,,,124.0,2.2,,,8.0,0.1,7.0,14.0,32.0,6.0,0.1,0.01,,0.03,,,,,,,,,,,,,,,,,,,,,,,0.03,0.2,0.05,0.07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beer,,,,,"uk, british, qa","Beer, bitter, best, premium","BEER, BITTER, BEST, PREMIUM",0.3,,2.2,,33.0,,,0.3,,,1.9,3.4,93.0,,,139.0,2.2,,,9.0,,8.0,16.0,46.0,8.0,0.1,0.03,,0.01,,,,,,,,,,,,,,,,,,,,,,,0.04,0.8,0.07,0.09,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beer,,,,,"uk, british, qa","Beer, bitter, strong (>5% ABV)","BEER, BITTER, STRONG (>5% ABV)",0.3,,2.2,,42.0,,,0.3,,,1.9,4.7,93.0,,,175.0,2.2,,,9.0,,8.0,16.0,46.0,8.0,0.1,0.03,,0.01,,,,,,,,,,,,,,,,,,,,,,,0.04,0.8,0.07,0.09,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beetroot,,,,,"uk, british, dg","Beetroot, cooked in unsalted water","BEETROOT, COOKED IN UNSALTED WATER",1.6,0.3,11.6,,53.0,0.7,10.5,0.2,0.2,,,,85.3,,,224.0,10.9,,2.6,27.0,0.36,15.0,26.0,302.0,52.0,0.3,0.09,,0.29,,,,5.0,14.0,27.0,,,,,,,,,,,,,,,1.0,,,0.2,0.17,0.06,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beetroot,,,,,"uk, british, dg","Beetroot, pickled, drained","BEETROOT, PICKLED, DRAINED",1.2,0.2,5.6,,28.0,,4.4,0.6,0.6,,,,88.6,,,117.0,5.6,,,19.0,0.5,13.0,17.0,190.0,120.0,0.3,0.04,,0.2,,,,,,,,,,,,,,,,,,,,,,0.02,0.03,0.1,0.1,0.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,beetroot,,,,,"uk, british, dg","Beetroot, raw","BEETROOT, RAW",1.7,0.1,7.6,,36.0,0.6,6.7,0.2,0.1,,,,87.1,,,154.0,7.0,,,20.0,1.0,11.0,51.0,380.0,66.0,0.4,0.02,,0.7,,,,3.0,10.0,20.0,,,,,,,,,,,,,,,5.0,0.01,0.01,0.1,0.12,0.03,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,betel leaves,,,,,"uk, british, h","Betel leaves, fresh","BETEL LEAVES, FRESH",6.4,0.1,8.6,,61.0,,,,,,,,81.9,,,255.0,,,,390.0,8.1,,80.0,550.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.15,0.25,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,betel nuts,,,,,"uk, british, ga",Betel nuts,BETEL NUTS,5.2,10.2,56.7,,339.0,,,,,,,,11.5,,,1430.0,,,,400.0,4.9,,89.0,450.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.52,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bicarbonate of soda,,,,,"uk, british, wy",Bicarbonate of soda,BICARBONATE OF SODA,,,,,,,,,,,,,,,,,,,,,,,,,27380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, chilki urad dahl, dried, split, boiled in unsalted water","BLACK GRAM, CHILKI URAD DAHL, DRIED, SPLIT, BOILED IN UNSALTED WATER",8.0,0.4,13.6,,90.0,13.0,0.3,,,,,,72.0,,,382.0,0.3,,,41.0,2.0,49.0,92.0,260.0,13.0,0.9,0.23,,0.4,,,,2.0,12.0,,,,,,,,,,,,,,,,,0.11,0.09,0.5,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, chilki urad dahl, split, dried, raw","BLACK GRAM, CHILKI URAD DAHL, SPLIT, DRIED, RAW",26.0,1.4,42.5,,287.0,39.3,1.1,0.1,0.1,,,,11.5,,,1216.0,1.3,,,130.0,6.3,150.0,290.0,800.0,40.0,2.8,0.72,,1.2,,,,6.0,38.0,,,,,,,,,,,,,,,,,0.42,0.37,2.0,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, duhli urad dahl, split, dried, boiled in unsalted water","BLACK GRAM, DUHLI URAD DAHL, SPLIT, DRIED, BOILED IN UNSALTED WATER",8.1,0.4,15.1,,96.0,14.5,0.3,,,,,,71.3,,,409.0,0.3,,,23.0,2.0,42.0,87.0,260.0,13.0,0.9,0.23,,0.4,,,,2.0,12.0,,,,,,,,,,,,,,,,,0.11,0.09,0.5,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, duhli urad dahl, split, dried, raw","BLACK GRAM, DUHLI URAD DAHL, SPLIT, DRIED, RAW",27.2,1.4,44.0,,298.0,40.8,1.1,0.1,0.1,,,,11.5,,,1262.0,1.3,,,72.0,6.3,130.0,270.0,800.0,40.0,2.8,0.72,,1.2,,,,6.0,38.0,,,,,,,,,,,,,,,,,0.42,0.37,2.0,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, urad gram, whole, dried, boiled in unsalted water","BLACK GRAM, URAD GRAM, WHOLE, DRIED, BOILED IN UNSALTED WATER",7.8,0.4,13.6,,89.0,13.0,0.3,,,,,,71.3,,,379.0,0.3,,,49.0,2.0,52.0,120.0,260.0,13.0,0.9,0.23,,0.4,,,,2.0,12.0,,,,,,,,,,,,,,,,,0.11,0.09,0.5,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black gram,,,,,"uk, british, db","Black gram, urad gram, whole, dried, raw","BLACK GRAM, URAD GRAM, WHOLE, DRIED, RAW",24.9,1.4,40.8,,275.0,37.6,1.1,0.1,0.1,,,,11.5,,,1169.0,1.3,,,150.0,6.3,160.0,370.0,800.0,40.0,2.8,0.72,,1.2,,,,6.0,38.0,,,,,,,,,,,,,,,,,0.42,0.37,2.0,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,black pudding,,,,,"uk, british, mi","Black pudding, raw","BLACK PUDDING, RAW",9.1,20.6,14.8,,277.0,14.6,,,,,,,50.3,,,1154.0,0.2,,,110.0,10.9,14.0,70.0,95.0,830.0,0.6,0.1,,0.35,5.0,,,,,,0.16,0.6,,0.6,,,,,,,,,,,,0.09,0.07,1.2,0.41,0.09,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,blackberries,,,,,"uk, british, fa","Blackberries, raw","BLACKBERRIES, RAW",1.1,0.2,5.6,,27.0,,,2.6,3.0,,,,87.5,,,115.0,5.6,,3.4,24.0,0.31,18.0,24.0,154.0,1.0,0.17,0.07,,0.69,,,,7.0,38.0,4.0,2.37,,,,1.0,,125.0,,,,,,,,7.0,0.02,0.05,0.5,0.25,0.05,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,blackcurrants,,,,,"uk, british, fa","Blackcurrants, raw","BLACKCURRANTS, RAW",0.9,,6.6,,28.0,,0.3,3.0,3.4,,,,77.4,,,121.0,6.6,,,60.0,1.3,17.0,43.0,370.0,3.0,0.3,0.14,,0.3,,,,17.0,100.0,,1.0,,,,,,,,,,,,,,200.0,0.03,0.06,0.3,0.4,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,blueberries,,,,,"uk, british, fa",Blueberries,BLUEBERRIES,0.9,0.2,9.1,,40.0,,,3.9,5.2,,,,85.7,,,169.0,9.1,,1.5,10.0,0.55,5.0,16.0,66.0,2.0,0.1,0.06,,0.69,,,,2.0,14.0,,0.88,,,,,,76.0,0.02,0.54,0.02,,,,,6.0,0.04,0.04,0.3,0.2,0.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bombay mix,,,,,"uk, british, sn",Bombay mix,BOMBAY MIX,18.8,32.9,35.1,,503.0,32.8,2.2,0.1,0.1,,,,3.5,,,2099.0,2.3,,8.8,58.0,3.8,100.0,290.0,770.0,640.0,2.5,0.62,,1.4,,,,,,,3.86,,,,,,,,8.54,,,,,,,0.38,0.1,4.3,1.19,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bouillabaisse,,,,,"uk, british, waa","Bouillabaisse, homemade","BOUILLABAISSE, HOMEMADE",11.3,10.5,2.0,,139.0,0.1,0.4,0.6,0.5,,,,75.0,,,579.0,1.7,,,29.0,0.8,15.0,145.0,232.0,54.0,0.4,0.06,,0.05,,,4.0,,,,,0.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bounty bar and own brand equivalents,,,,,"uk, british, sea",Bounty bar and own brand equivalents,BOUNTY BAR AND OWN BRAND EQUIVALENTS,3.7,26.3,61.0,,480.0,10.6,41.7,3.2,0.1,2.4,3.0,,8.6,,,2012.0,50.4,,3.2,57.0,1.5,39.0,102.0,320.0,180.0,0.6,0.47,,,,,15.0,22.0,,,0.32,0.3,,,,,,,,,,,,,,0.04,0.13,0.3,0.25,0.03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,brain,,,,,"uk, british, mg","Brain, lamb, boiled","BRAIN, LAMB, BOILED",11.6,8.8,,,126.0,,,,,,,,77.0,,,523.0,,,,11.0,1.4,15.0,320.0,190.0,210.0,1.4,0.23,,,,,,,,,1.1,,,,,,,,,,,,,,17.0,0.1,0.24,2.1,1.4,0.08,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bran,,,,,"uk, british, aa","Bran, wheat","BRAN, WHEAT",14.8,5.5,20.6,,186.0,18.3,2.3,,,,,,10.4,,,785.0,2.3,,41.3,65.0,8.6,389.0,1078.0,1269.0,3.0,5.6,1.04,,5.85,14.0,,,,,,0.35,,,,,,,0.21,5.9,,,,,,,0.93,0.33,26.1,2.5,1.15,76.0,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,brandy snaps,,,,,"uk, british, am","Brandy snaps, homemade","BRANDY SNAPS, HOMEMADE",2.8,22.5,72.1,,489.0,22.0,37.3,6.3,6.3,0.1,,0.7,3.2,,,2055.0,50.1,,1.2,39.0,1.13,9.0,39.0,80.0,272.0,0.3,0.1,,0.46,1.0,,258.0,286.0,,,0.66,0.2,,,,,,,,,,,,,,0.06,0.03,0.5,0.11,0.05,2.0,0.1,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,brawn,,,,,"uk, british, mi",Brawn,BRAWN,12.4,11.5,,,153.0,,,,,,,,72.0,,,636.0,,,,38.0,1.0,7.0,60.0,85.0,750.0,1.3,0.19,,,,,,,,,0.06,,,,,,,,,,,,,,,0.05,0.08,1.0,0.9,0.05,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,brazil nuts,,,,,"uk, british, ga","Brazil nuts, kernel only","BRAZIL NUTS, KERNEL ONLY",14.3,68.2,3.1,,683.0,0.7,2.4,,,,,,2.8,,,2816.0,2.4,,,170.0,2.5,410.0,590.0,660.0,3.0,4.2,1.76,,1.2,254.0,,,,,,5.72,,,,,,,0.15,13.87,0.17,,,,,,0.67,0.03,0.3,0.41,0.31,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,brazil nuts,,,,,"uk, british, ga","Brazil nuts, kernel only, weighed with shells","BRAZIL NUTS, KERNEL ONLY, WEIGHED WITH SHELLS",6.5,31.4,1.4,,314.0,0.3,1.1,,,,,,1.3,,,1295.0,1.1,,,78.0,1.1,190.0,270.0,300.0,1.0,1.9,0.81,,0.5,117.0,,,,,,2.63,,,,,,,0.07,6.38,0.08,,,,,,0.31,0.01,0.1,0.19,0.14,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread pudding,,,,,"uk, british, as","Bread pudding, homemade","BREAD PUDDING, HOMEMADE",5.9,7.7,48.0,,289.0,14.7,12.2,8.9,8.5,2.0,1.7,,32.3,,,1220.0,33.3,,,144.0,1.42,23.0,108.0,374.0,238.0,0.7,0.19,,0.29,3.0,,,,,,,,,,,,,,,,,,,,,0.13,0.17,0.8,0.4,0.09,12.0,0.6,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, af","Bread rolls, brown, crusty","BREAD ROLLS, BROWN, CRUSTY",10.3,2.8,50.4,,255.0,48.5,,,,,,,30.5,,,1085.0,1.9,,,100.0,3.2,65.0,190.0,200.0,380.0,1.5,0.34,,1.4,4.0,,,,,,,,,,,,,,,,,,,,,0.32,0.15,3.8,0.5,0.2,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, ag","Bread rolls, brown, soft","BREAD ROLLS, BROWN, SOFT",9.9,3.2,44.8,,236.0,42.0,,0.5,0.4,,2.0,,36.4,,,1004.0,2.8,,4.3,201.0,2.4,49.0,170.0,234.0,380.0,1.4,0.18,,1.2,6.0,,,,,,,,,,,,,,,,,,,,,0.29,0.14,3.5,0.5,0.18,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, ag","Bread rolls, malted wheat","BREAD ROLLS, MALTED WHEAT",10.0,4.2,42.7,,238.0,39.7,,0.3,0.6,,2.0,,34.5,,,1009.0,3.0,,4.4,209.0,1.9,39.0,138.0,191.0,370.0,1.1,0.18,,0.82,4.0,,,,,,0.23,,,,,,,,,,,,,,,0.24,0.09,2.7,0.51,0.19,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, ag","Bread rolls, white, crusty","BREAD ROLLS, WHITE, CRUSTY",9.2,2.2,54.9,,262.0,52.1,,,0.2,,2.6,,29.7,,,1116.0,2.7,,2.9,177.0,1.7,22.0,104.0,164.0,400.0,0.9,0.13,,0.53,4.0,,,,,,0.23,,,,,,,,,,,,,,,0.22,0.07,2.0,0.42,0.03,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, af","Bread rolls, white, soft","BREAD ROLLS, WHITE, SOFT",9.3,2.6,51.5,,254.0,48.8,,0.2,0.2,,2.2,,35.6,,,1078.0,2.6,,2.6,184.0,1.5,23.0,99.0,145.0,400.0,0.9,0.13,,0.5,6.0,,,,,,0.78,,,,,,,,3.35,1.23,,,,,,0.2,0.06,1.8,0.4,0.03,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread rolls,,,,,"uk, british, ag","Bread rolls, wholemeal","BREAD ROLLS, WHOLEMEAL",10.4,3.3,46.1,,244.0,43.5,,0.5,0.5,,1.7,,37.2,,,1037.0,2.6,,5.5,87.0,2.4,61.0,197.0,248.0,380.0,1.7,0.26,,1.54,7.0,,,,,,0.3,,,,,,,,,,,,,,,0.3,0.09,4.1,0.6,0.1,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread,,,,,"uk, british, af","Bread, brown, average","BREAD, BROWN, AVERAGE",7.9,2.0,42.1,,207.0,38.7,,,0.3,,3.0,,41.2,,,882.0,3.4,,5.0,186.0,2.2,45.0,157.0,216.0,400.0,1.3,0.17,,1.14,4.0,,,,,,0.01,,,,,,30.0,,,,,,,,,0.22,0.07,2.8,0.46,0.17,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread,,,,,"uk, british, af","Bread, brown, toasted","BREAD, BROWN, TOASTED",10.1,2.6,54.0,,266.0,49.6,,,0.4,,3.8,,24.6,,,1131.0,4.4,,6.4,238.0,2.82,58.0,201.0,277.0,513.0,1.7,0.22,,1.46,5.0,,,,,,0.01,,,,,,,,,,,,,,,0.24,0.08,3.4,0.44,0.16,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bread,,,,,"uk, british, af","Bread, ciabatta","BREAD, CIABATTA",10.2,3.9,52.0,,271.0,48.9,0.3,,0.1,,2.7,,29.2,,,1150.0,3.1,,3.3,121.0,1.4,22.0,100.0,152.0,350.0,0.7,0.09,,0.6,19.0,,,,,,0.35,,,,,,,0.1,0.78,,,,,,,0.24,0.06,2.0,0.4,0.07,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
